interval_begin;interval_end;interval_id;edge_arrived;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_left;edge_sampledSeconds
500.00;600.00;reporte_densidad_final;0;0;0;-462104492#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104492#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104492#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104492#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104530;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104531;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104532#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104532#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104532#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104540;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104541#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104541#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104541#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104542#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104542#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104543#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104543#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104559#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104559#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-462104560;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-467217582#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-467217582#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-495730009#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-495730017;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761835;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761836;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761837#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761837#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761837#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761837#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761837#4;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761838;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761840;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761841#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761841#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761842;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761843#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761843#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761843#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830761843#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830806307#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830806307#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-830806307#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-897715900#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-897715900#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-912235568#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-912235568#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-912235569;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-912235570;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-912235571;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-912235572;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390595#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390595#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390596#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390596#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390596#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390597;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390605#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390605#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390606#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-914390606#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221550#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221550#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221551;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221552#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221552#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221553#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221553#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221554#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221554#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221554#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221554#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;-998221554#4;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1088913659;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1088915504;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1088915526;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1088915527;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1104794249;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1106623985;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1106649036#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1106649036#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1199343269#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1199343269#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1201018455#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1201018455#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1201018455#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1221886406;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1221886407;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1221886408#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1221886408#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1221886409;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1221886410;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1221886644;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1221886645;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223688132;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223688133#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223688133#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223690883;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223690884;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223690887;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223690888;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223690889#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223695890;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223695891;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223695892#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223695892#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223695892#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223695893#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223695893#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223695894;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223987566#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223987566#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223987567;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223987568;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223999764;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223999765#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1223999765#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1225793910;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1225795049;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058160#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058161;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058163#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058163#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058164#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058166#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058166#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058167#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058167#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058168#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058169;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058170;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227058171;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227543318;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227543320;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1227928325;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1348019583;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1410013844#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1410013844#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1410013845;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1414925032#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1414925032#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;1414925033;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;40;172344969#0;6;6;40;237.14
500.00;600.00;reporte_densidad_final;0;0;40;172344969#1;4;4;37;303.25
500.00;600.00;reporte_densidad_final;0;0;38;172344969#10;4;4;38;764.53
500.00;600.00;reporte_densidad_final;0;0;38;172344969#11;4;4;42;752.83
500.00;600.00;reporte_densidad_final;0;0;31;172344969#4;26;26;34;1068.09
500.00;600.00;reporte_densidad_final;0;0;34;172344969#5;0;0;35;49.59
500.00;600.00;reporte_densidad_final;0;0;37;172344969#6;1;1;37;42.17
500.00;600.00;reporte_densidad_final;0;0;39;172344969#9;5;5;39;489.28
500.00;600.00;reporte_densidad_final;0;0;32;172641720#0;9;9;31;88.83
500.00;600.00;reporte_densidad_final;0;0;31;172641720#1;1;1;31;42.24
500.00;600.00;reporte_densidad_final;0;0;0;172642222;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;6;172680169#1;0;0;6;4.76
500.00;600.00;reporte_densidad_final;0;0;0;172680883;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;172680884;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;7;172682268#1;0;0;8;72.61
500.00;600.00;reporte_densidad_final;0;0;8;172682268#2;0;0;8;76.67
500.00;600.00;reporte_densidad_final;0;0;0;172682274;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358280;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358287#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358287#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358287#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358291#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358291#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358292#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358292#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358294;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358296;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358297;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358299#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358299#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358299#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358300;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358312#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358312#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358326;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358329#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358330#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358330#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358332#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358332#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358332#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358332#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358337#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358337#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358359#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358359#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358359#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;223358359#4;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982650#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982650#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982650#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982650#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982651#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982651#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982654#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982654#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982655;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982656;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982657;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982658#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982658#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982659;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982660#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982660#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982661#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982661#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982661#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982662#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982662#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982663#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982663#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982663#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982664#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982665#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;335982665#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;16;371794626#1;1;1;20;123.58
500.00;600.00;reporte_densidad_final;0;0;24;371794626#10;0;0;23;61.71
500.00;600.00;reporte_densidad_final;0;0;23;371794626#11;4;4;25;261.63
500.00;600.00;reporte_densidad_final;0;0;24;371794626#12;1;1;23;158.10
500.00;600.00;reporte_densidad_final;0;0;20;371794626#2;8;8;31;812.36
500.00;600.00;reporte_densidad_final;0;0;30;371794626#3;0;0;29;32.26
500.00;600.00;reporte_densidad_final;0;0;29;371794626#5;0;0;29;64.66
500.00;600.00;reporte_densidad_final;0;0;28;371794626#6;0;0;26;50.01
500.00;600.00;reporte_densidad_final;0;0;25;371794626#8;0;0;25;51.75
500.00;600.00;reporte_densidad_final;0;0;25;371794626#9;2;2;24;129.95
500.00;600.00;reporte_densidad_final;0;0;0;421150180#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;421150180#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;421150182#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;421150182#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104492#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104492#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104492#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104492#4;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104530;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104531;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104532#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104532#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104532#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104540;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104541#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104541#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104541#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104542#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104542#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104543#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104543#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104559#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104559#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;462104560;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;467217582#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;467217582#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;495730009#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;495730017;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;45;592256719#1;40;40;38;1369.59
500.00;600.00;reporte_densidad_final;0;0;43;592256719#4;0;0;39;566.29
500.00;600.00;reporte_densidad_final;0;0;34;592256719#6;1;1;34;59.33
500.00;600.00;reporte_densidad_final;0;0;31;592256719#7;0;0;30;379.10
500.00;600.00;reporte_densidad_final;0;0;4;592256721#0;0;0;4;16.56
500.00;600.00;reporte_densidad_final;0;0;4;592256721#1;2;2;4;11.58
500.00;600.00;reporte_densidad_final;0;0;34;598218053#0;0;0;35;198.51
500.00;600.00;reporte_densidad_final;0;0;32;598218053#2;0;0;32;38.91
500.00;600.00;reporte_densidad_final;0;0;0;830761836;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761837#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761837#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761837#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761837#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761837#4;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761838;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761839;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761840;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761841#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761841#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761843#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761843#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761843#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830761843#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830806307#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;830806307#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;897715900#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;897715900#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;897715901;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;912235568#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;912235568#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;912235569;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;912235570;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;912235571;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;912235572;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390595#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390595#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390596#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390596#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390596#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390597;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390605#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390605#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390606#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;914390606#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221550#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221550#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221551;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221552#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221552#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221553#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221553#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221554#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221554#2;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221554#3;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221554#4;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221555#0;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;998221555#1;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;22;FA_1;7;7;21;241.07
500.00;600.00;reporte_densidad_final;0;0;26;FA_2;11;11;27;539.04
500.00;600.00;reporte_densidad_final;0;0;25;FA_3;11;11;26;878.64
500.00;600.00;reporte_densidad_final;8;0;9;av_rio_entrada;0;0;0;163.55
500.00;600.00;reporte_densidad_final;0;6;0;av_rio_salida;3;3;6;169.84
500.00;600.00;reporte_densidad_final;0;0;8;avrio_1;0;0;6;115.30
500.00;600.00;reporte_densidad_final;0;0;9;avrio_2;0;0;9;23.45
500.00;600.00;reporte_densidad_final;0;0;23;bifurcacion_FA_perrokero;0;0;23;35.54
500.00;600.00;reporte_densidad_final;2;0;2;bissau_entrada;0;0;0;15.02
500.00;600.00;reporte_densidad_final;0;0;0;bissau_salida;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;camino_real;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;cc_paos;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;civo;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;0;costa_guaica;0;0;0;0.00
500.00;600.00;reporte_densidad_final;0;0;38;costanera_bissau_haciacaminoreal;2;2;45;1749.05
500.00;600.00;reporte_densidad_final;0;0;38;costanera_bissau_hacialecheria;2;2;41;194.83
500.00;600.00;reporte_densidad_final;12;0;12;costanera_entrada;0;0;0;146.60
